method_id,origin,track,family,feature1,op1,threshold1,feature2,op2,threshold2,price_band,venue,full_n,full_wins,full_win_rate,full_roi,full_units,full_active_seasons,full_positive_seasons,full_negative_seasons,full_max_negative_streak,full_roi_se,train_n,train_wins,train_win_rate,train_roi,train_units,train_active_seasons,train_positive_seasons,train_negative_seasons,train_max_negative_streak,train_roi_se,validation_n,validation_wins,validation_win_rate,validation_roi,validation_units,validation_active_seasons,validation_positive_seasons,validation_negative_seasons,validation_max_negative_streak,validation_roi_se,holdout_n,holdout_wins,holdout_win_rate,holdout_roi,holdout_units,holdout_active_seasons,holdout_positive_seasons,holdout_negative_seasons,holdout_max_negative_streak,holdout_roi_se,raw_id,semantic1,semantic2,semantic_signature,positive_season_ratio,robust_score,research_tier
NFL-U042,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_yards_per_play,<=,-10.0,rank_edge_redzone_epa,>=,1.0,DOG35_49,AWAY,172,92,0.5348837209302325,0.30215116279069765,51.97,20,15,5,2,0.09387550605715526,67,36,0.5373134328358209,0.33014925373134324,22.119999999999997,9,6,3,2,0.15343783814155998,49,23,0.46938775510204084,0.16204081632653064,7.940000000000001,5,4,1,1,0.18000660881476804,56,33,0.5892857142857143,0.39125,21.91,6,5,1,1,0.15854370991794486,E0038,EFFICIENCY,RED_ZONE,EFFICIENCY+RED_ZONE,0.75,4.340729646726691,A
NFL-U043,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,rank_edge_def_allowed_explosive_rate,<=,-10.0,DOG35_49,AWAY,154,82,0.5324675324675324,0.292012987012987,44.97,19,13,6,2,0.09881984973452679,68,34,0.5,0.21941176470588236,14.92,8,5,3,2,0.15016728780361058,42,22,0.5238095238095238,0.30642857142857144,12.870000000000001,5,4,1,1,0.19623897512359179,44,26,0.5909090909090909,0.39045454545454555,17.180000000000003,6,4,2,1,0.17844375244017865,E0047,THIRD_DOWN,EXPLOSIVENESS,EXPLOSIVENESS+THIRD_DOWN,0.6842105263157895,4.3331360647236306,B
NFL-U044,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_third_down_success,>=,0.0,DOG35_49,AWAY,97,59,0.6082474226804123,0.48000000000000004,46.56,17,13,4,2,0.12240800599336417,49,30,0.6122448979591837,0.49102040816326525,24.06,8,7,1,1,0.17309218693631984,25,17,0.68,0.6240000000000001,15.600000000000001,4,3,1,1,0.23033092135736646,23,12,0.5217391304347826,0.3,6.9,5,3,2,2,0.2665820847415264,P00058,QB_CONTEXT,THIRD_DOWN,QB_CONTEXT+THIRD_DOWN,0.7647058823529411,4.32603517127953,B
NFL-U045,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,recent_edge_punt_return_average,>=,2.472222222222221,DOG35_49,AWAY,134,78,0.582089552238806,0.41231343283582084,55.24999999999999,18,13,5,2,0.10482667153325714,70,41,0.5857142857142857,0.4334285714285714,30.339999999999996,8,7,1,1,0.14671346219133805,31,20,0.6451612903225806,0.5196774193548386,16.109999999999996,4,3,1,1,0.20827994182301743,33,17,0.5151515151515151,0.26666666666666666,8.8,6,3,3,2,0.21855658837754657,P00069,QB_CONTEXT,SPECIAL_TEAMS,QB_CONTEXT+SPECIAL_TEAMS,0.7222222222222222,4.319201192763652,A
NFL-U046,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,recent_edge_rush_epa_per_carry,>=,0.0657297309599617,DOG35_49,AWAY,164,90,0.5487804878048781,0.3118292682926829,51.14,18,13,5,2,0.09424059772516141,68,37,0.5441176470588235,0.29485294117647065,20.050000000000004,8,5,3,2,0.1463144671398817,45,24,0.5333333333333333,0.3322222222222222,14.95,5,4,1,1,0.18989095459036828,51,29,0.5686274509803921,0.31647058823529406,16.139999999999997,5,4,1,1,0.16383248822619167,E0093,PASSING,RUSHING,PASSING+RUSHING,0.7222222222222222,4.316506337292131,A
NFL-U047,EXISTING_1859,LONG,PAIR,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,289,148,0.5121107266435986,0.22221453287197232,64.22,20,15,5,1,0.07097346735082051,123,61,0.4959349593495935,0.20097560975609757,24.720000000000002,9,6,3,1,0.11052378021369366,71,35,0.49295774647887325,0.16253521126760564,11.540000000000001,5,4,1,1,0.14249186757970603,95,52,0.5473684210526316,0.2943157894736841,27.95999999999999,6,5,1,1,0.12260714423334654,E0035,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.75,4.316072228465772,A
NFL-U048,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,1.0,rank_edge_sack_rate_allowed,>=,-6.0,DOG35_49,AWAY,369,184,0.4986449864498645,0.19428184281842817,71.69,20,14,6,2,0.06302780172487393,174,84,0.4827586206896552,0.15563218390804598,27.08,9,6,3,1,0.09168903583525231,93,47,0.5053763440860215,0.21268817204301077,19.78,5,4,1,1,0.12638675733909252,102,53,0.5196078431372549,0.2434313725490196,24.83,6,4,2,2,0.12032857164572716,E0062,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.7,4.304977518628908,A
NFL-U049,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_third_down_success,>=,0.0,DOG35_49,AWAY,189,110,0.582010582010582,0.3991005291005291,75.43,19,15,4,2,0.08736230494939327,99,60,0.6060606060606061,0.479090909090909,47.42999999999999,8,7,1,1,0.12161543138127417,44,27,0.6136363636363636,0.4700000000000001,20.680000000000003,5,4,1,1,0.1801200562744317,46,23,0.5,0.15913043478260872,7.32,6,4,2,2,0.17418487210500613,P00002,QB_CONTEXT,THIRD_DOWN,QB_CONTEXT+THIRD_DOWN,0.7894736842105263,4.297456455404607,A
NFL-U050,EXISTING_1859,LONG,PAIR,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,DOG35_49,AWAY,263,135,0.5133079847908745,0.21703422053231938,57.08,20,14,6,1,0.07390993132254577,126,61,0.48412698412698413,0.15603174603174608,19.660000000000007,9,6,3,1,0.10760598787641024,64,34,0.53125,0.23234375000000004,14.870000000000003,5,3,2,1,0.1476738856311292,73,40,0.547945205479452,0.3089041095890411,22.549999999999997,6,5,1,1,0.14134943821988633,E0045,EXPLOSIVENESS,PASS_PROTECTION_RUSH,EXPLOSIVENESS+PASS_PROTECTION_RUSH,0.7,4.285328370605932,A
NFL-U051,EXISTING_1859,LONG,PAIR,rank_edge_sack_rate_allowed,>=,1.0,rank_edge_redzone_epa,>=,1.0,DOG35_49,AWAY,296,152,0.5135135135135135,0.22516891891891894,66.65,20,15,5,2,0.07015395930952995,140,71,0.5071428571428571,0.20907142857142857,29.27,9,7,2,1,0.10202537300182778,69,33,0.4782608695652174,0.1727536231884058,11.920000000000002,5,4,1,1,0.14997369534316235,87,48,0.5517241379310345,0.2926436781609195,25.459999999999997,6,4,2,2,0.1271879837362776,E0052,PASS_PROTECTION_RUSH,RED_ZONE,PASS_PROTECTION_RUSH+RED_ZONE,0.75,4.280789729303158,A
NFL-U052,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,recent_edge_yards_per_play,<=,-0.3706079944677775,DOG35_49,AWAY,147,78,0.5306122448979592,0.27918367346938777,41.04,20,14,6,2,0.10053303608635472,58,27,0.46551724137931033,0.13586206896551722,7.879999999999999,9,6,3,1,0.16252321430958588,42,25,0.5952380952380952,0.42595238095238097,17.89,5,3,2,2,0.18568736589790105,47,26,0.5531914893617021,0.32489361702127656,15.27,6,5,1,1,0.1773762607194925,E0057,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.7,4.280348597940689,A
NFL-U053,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,9.0,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,DOG35_49,AWAY,150,82,0.5466666666666666,0.3101333333333333,46.519999999999996,20,13,7,2,0.09864291630225895,76,40,0.5263157894736842,0.2553947368421053,19.410000000000004,9,5,4,2,0.1386881445229173,39,22,0.5641025641025641,0.3423076923076923,13.35,5,4,1,1,0.1932785748474699,35,20,0.5714285714285714,0.3931428571428572,13.760000000000002,6,4,2,2,0.20897338957632955,E0084,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.65,4.2719964879599726,B
NFL-U054,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_explosive_rate,<=,-10.0,rank_edge_sack_or_hit_rate,>=,1.0,DOG35_49,AWAY,148,83,0.5608108108108109,0.3523648648648649,52.150000000000006,20,14,6,3,0.09976076188069899,70,40,0.5714285714285714,0.37785714285714284,26.45,9,7,2,1,0.14501258499781727,35,18,0.5142857142857142,0.29371428571428576,10.280000000000001,5,4,1,1,0.21704280091947853,43,25,0.5813953488372093,0.35860465116279067,15.419999999999998,6,3,3,3,0.1803256502341674,E0112,EXPLOSIVENESS,PASS_PROTECTION_RUSH,EXPLOSIVENESS+PASS_PROTECTION_RUSH,0.7,4.271337018470321,B
NFL-U055,CONTEXT_CORE_PAIR,LONG,PAIR,base_vs_open_prob_move,<=,-0.0016514764021672327,rank_edge_third_down_success,>=,0.0,DOG35_49,AWAY,96,60,0.625,0.49364583333333334,47.39,17,14,3,1,0.12009043739334964,58,37,0.6379310344827587,0.5244827586206896,30.419999999999998,9,8,1,1,0.1536926349515226,17,10,0.5882352941176471,0.4258823529411766,7.240000000000002,4,3,1,1,0.3012474784169905,21,13,0.6190476190476191,0.46333333333333343,9.730000000000002,4,3,1,1,0.26093726059774214,P00119,OTHER,THIRD_DOWN,OTHER+THIRD_DOWN,0.8235294117647058,4.2632181453153795,B
NFL-U056,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,rank_edge_sack_rate_allowed,>=,1.0,DOG35_49,AWAY,295,152,0.5152542372881356,0.2280677966101695,67.28,20,14,6,2,0.0701440101429252,135,68,0.5037037037037037,0.20207407407407407,27.28,9,6,3,2,0.10406136814098252,74,39,0.527027027027027,0.27094594594594595,20.05,5,4,1,1,0.14222476864960965,86,45,0.5232558139534884,0.23197674418604647,19.949999999999996,6,4,2,2,0.12883534065029362,E0109,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.7,4.253233320029301,A
NFL-U057,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,rank_edge_success_rate,>=,10.0,DOG35_49,AWAY,188,100,0.5319148936170213,0.25861702127659575,48.620000000000005,20,15,5,2,0.0871580146924639,94,49,0.5212765957446809,0.22882978723404265,21.51000000000001,9,7,2,1,0.1230754248456511,49,23,0.46938775510204084,0.12448979591836734,6.1,5,3,2,2,0.174423019008116,45,28,0.6222222222222222,0.46688888888888885,21.009999999999998,6,5,1,1,0.17432490918351462,E0025,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.75,4.253061227088943,B
NFL-U058,EXISTING_1859,LONG,PAIR,recent_edge_punt_return_average,>=,0.0,recent_edge_third_down_success,>=,0.0838612368024132,DOG35_49,AWAY,134,77,0.5746268656716418,0.3602238805970149,48.269999999999996,20,18,2,1,0.10252860022435144,63,38,0.6031746031746031,0.41714285714285715,26.28,9,8,1,1,0.14771088763954437,37,18,0.4864864864864865,0.15486486486486487,5.73,5,4,1,1,0.19924882267300806,34,21,0.6176470588235294,0.478235294117647,16.259999999999998,6,6,0,0,0.20468073072685597,E0078,SPECIAL_TEAMS,THIRD_DOWN,SPECIAL_TEAMS+THIRD_DOWN,0.9,4.228613218526204,A
NFL-U059,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,recent_edge_punt_return_average,>=,0.0,DOG35_49,ANY,473,239,0.5052854122621564,0.1978858350951374,93.6,20,14,6,2,0.05512297783759624,195,102,0.5230769230769231,0.24261538461538462,47.31,9,7,2,1,0.08605354088814679,130,62,0.47692307692307695,0.13076923076923078,17.0,5,2,3,2,0.10538283081331594,148,75,0.5067567567567568,0.1979054054054054,29.29,6,5,1,1,0.0984850428818105,E0117,THIRD_DOWN,SPECIAL_TEAMS,SPECIAL_TEAMS+THIRD_DOWN,0.7,4.223757147691364,B
NFL-U060,EXISTING_1859,LONG,PAIR,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,rank_edge_def_allowed_explosive_rate,<=,-10.0,DOG35_49,AWAY,129,70,0.5426356589147286,0.30426356589147285,39.25,19,14,5,1,0.10686505604458951,52,26,0.5,0.2086538461538461,10.849999999999998,9,7,2,1,0.17047379385882439,32,18,0.5625,0.379375,12.14,5,3,2,1,0.22044581730424254,45,26,0.5777777777777777,0.3613333333333333,16.259999999999998,5,4,1,1,0.177651230212345,E0063,EXPLOSIVENESS,EXPLOSIVENESS,EXPLOSIVENESS,0.7368421052631579,4.194998660760767,A
NFL-U061,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,DOG35_49,AWAY,378,198,0.5238095238095238,0.25537037037037036,96.53,20,17,3,1,0.06226985601387201,179,99,0.553072625698324,0.326145251396648,58.379999999999995,9,8,1,1,0.09025585241255388,100,50,0.5,0.20860000000000004,20.860000000000003,5,4,1,1,0.12270808095359136,99,49,0.494949494949495,0.17464646464646463,17.29,6,5,1,1,0.12106211686397163,E0261,THIRD_DOWN,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+THIRD_DOWN,0.85,4.184491900454628,A
NFL-U062,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,DOG35_49,AWAY,238,130,0.5462184873949579,0.3161764705882353,75.25,20,17,3,1,0.07871537783605011,104,62,0.5961538461538461,0.4333653846153846,45.07,9,8,1,1,0.1174173322859637,64,32,0.5,0.2165625,13.86,5,4,1,1,0.15512958912510216,70,36,0.5142857142857142,0.23314285714285715,16.32,6,5,1,1,0.14548875901696245,E0233,THIRD_DOWN,PASSING,PASSING+THIRD_DOWN,0.85,4.181607366768475,A
NFL-U063,CONTEXT_CORE_PAIR,LONG,PAIR,rest_days,>=,7.0,rank_edge_third_down_success,>=,0.0,DOG35_49,ANY,354,187,0.5282485875706214,0.24689265536723165,87.4,20,17,3,2,0.06339536278673845,157,86,0.5477707006369427,0.2976433121019108,46.73,9,8,1,1,0.09538091371455777,103,54,0.5242718446601942,0.23631067961165053,24.340000000000003,5,5,0,0,0.11807759520849036,94,47,0.5,0.17372340425531912,16.33,6,4,2,2,0.12288252123562682,P00312,REST_SCHEDULING,THIRD_DOWN,REST_SCHEDULING+THIRD_DOWN,0.85,4.175565348903637,A
NFL-U064,EXISTING_1859,LONG,PAIR,recent_edge_third_down_success,>=,0.0,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,314,161,0.5127388535031847,0.2196496815286624,68.97,20,16,4,1,0.06789548531261513,136,69,0.5073529411764706,0.22529411764705887,30.640000000000004,9,7,2,1,0.10490388490080725,83,41,0.4939759036144578,0.1601204819277109,13.290000000000003,5,4,1,1,0.1312282327612396,95,51,0.5368421052631579,0.2635789473684211,25.040000000000003,6,5,1,1,0.12218823396449069,E0081,THIRD_DOWN,EFFICIENCY,EFFICIENCY+THIRD_DOWN,0.8,4.174087934637975,A
NFL-U065,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_pass_epa_per_dropback,<=,-6.0,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,DOG35_49,AWAY,175,95,0.5428571428571428,0.3173714285714285,55.53999999999999,20,15,5,2,0.09268683981264336,70,39,0.5571428571428572,0.3737142857142858,26.160000000000004,9,7,2,1,0.1487921238688617,47,25,0.5319148936170213,0.2753191489361702,12.94,5,4,1,1,0.1792803093778122,58,31,0.5344827586206896,0.28344827586206894,16.439999999999998,6,4,2,2,0.16015505035027905,E0141,PASSING,EXPLOSIVENESS,EXPLOSIVENESS+PASSING,0.75,4.167227710207323,A
NFL-U066,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,recent_edge_def_allowed_pass_epa_per_dropback,<=,-0.2835381916028331,DOG35_49,AWAY,116,66,0.5689655172413793,0.361551724137931,41.94,19,15,4,1,0.11173650490533481,48,27,0.5625,0.34708333333333335,16.66,8,6,2,1,0.17445557623416974,26,16,0.6153846153846154,0.49500000000000005,12.870000000000001,5,4,1,1,0.24063649572939486,42,23,0.5476190476190477,0.29547619047619045,12.409999999999998,6,5,1,1,0.1860314194176983,E0145,PASS_PROTECTION_RUSH,PASSING,PASSING+PASS_PROTECTION_RUSH,0.7894736842105263,4.1566800693217365,B
NFL-U067,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,rank_edge_def_allowed_explosive_rate,<=,-6.0,DOG35_49,AWAY,270,137,0.5074074074074074,0.22107407407407406,59.69,20,15,5,2,0.07403957440435269,126,62,0.49206349206349204,0.18619047619047618,23.46,9,7,2,1,0.10869738725224658,63,31,0.49206349206349204,0.21428571428571425,13.499999999999998,5,4,1,1,0.15788877103431317,81,44,0.5432098765432098,0.28061728395061736,22.730000000000004,6,4,2,2,0.13277874775087503,E0077,PASS_PROTECTION_RUSH,EXPLOSIVENESS,EXPLOSIVENESS+PASS_PROTECTION_RUSH,0.75,4.153597367046335,A
NFL-U068,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_third_down_success,>=,0.0,DOG35_49,AWAY,79,51,0.6455696202531646,0.5667088607594937,44.77,13,11,2,1,0.13302325859096947,40,27,0.675,0.683,27.32,7,6,1,1,0.1890018314929575,18,12,0.6666666666666666,0.6277777777777778,11.299999999999999,2,2,0,0,0.2825208136881773,21,12,0.5714285714285714,0.29285714285714287,6.15,4,3,1,1,0.2521556046959731,P00000,QB_CONTEXT,THIRD_DOWN,QB_CONTEXT+THIRD_DOWN,0.8461538461538461,4.1531909485039185,C
NFL-U069,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,-10.0,rank_edge_def_allowed_sack_or_hit_rate,>=,14.0,DOG35_49,AWAY,134,73,0.5447761194029851,0.2890298507462687,38.730000000000004,19,13,6,3,0.10313620268110844,56,29,0.5178571428571429,0.2307142857142857,12.92,8,6,2,1,0.16161861012626785,41,21,0.5121951219512195,0.2051219512195122,8.41,5,3,2,2,0.18723733535315204,37,23,0.6216216216216216,0.47027027027027024,17.4,6,4,2,1,0.19361678758156894,E0040,THIRD_DOWN,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+THIRD_DOWN,0.6842105263157895,4.145893154165847,B
NFL-U070,EXISTING_1859,LONG,PAIR,rank_edge_off_epa_per_play,>=,10.0,rank_edge_punt_return_average,>=,-9.0,DOG35_49,AWAY,145,82,0.5655172413793104,0.33406896551724136,48.44,19,16,3,2,0.09850056384651637,71,42,0.5915492957746479,0.3804225352112677,27.010000000000005,9,8,1,1,0.13848191546281496,38,17,0.4473684210526316,0.10184210526315784,3.8699999999999983,5,3,2,2,0.20374895134102824,36,23,0.6388888888888888,0.48777777777777775,17.56,5,5,0,0,0.1907666700411502,E0070,EFFICIENCY,SPECIAL_TEAMS,EFFICIENCY+SPECIAL_TEAMS,0.8421052631578947,4.1361089662165,B
NFL-U071,EXISTING_1859,LONG,PAIR,rank_edge_redzone_epa,>=,9.0,recent_edge_sack_rate_allowed,>=,0.0162054663403768,DOG35_49,AWAY,112,63,0.5625,0.34071428571428575,38.160000000000004,16,14,2,1,0.11369763027751527,56,29,0.5178571428571429,0.26035714285714284,14.579999999999998,7,6,1,1,0.1654019041265328,22,14,0.6363636363636364,0.5454545454545454,12.0,4,4,0,0,0.2593871625930315,34,20,0.5882352941176471,0.3405882352941176,11.579999999999998,5,4,1,1,0.1982103265297822,E0129,RED_ZONE,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+RED_ZONE,0.875,4.136002816909407,B
NFL-U072,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,recent_edge_punt_return_average,>=,2.472222222222221,DOG35_49,AWAY,190,106,0.5578947368421052,0.3296315789473684,62.629999999999995,20,15,5,2,0.0869952440805536,87,52,0.5977011494252874,0.4259770114942527,37.05999999999999,9,8,1,1,0.12757525883127893,52,26,0.5,0.16999999999999998,8.84,5,3,2,2,0.16537014563660912,51,28,0.5490196078431373,0.32803921568627453,16.73,6,4,2,2,0.17188961793417404,E0157,THIRD_DOWN,SPECIAL_TEAMS,SPECIAL_TEAMS+THIRD_DOWN,0.75,4.132807675983619,A
NFL-U073,EXISTING_1859,LONG,PAIR,rank_edge_sack_or_hit_rate,>=,1.0,rank_edge_def_allowed_success_rate,<=,-1.0,DOG35_49,AWAY,314,155,0.49363057324840764,0.18738853503184713,58.84,20,14,6,2,0.06863689953609549,136,64,0.47058823529411764,0.1399264705882353,19.03,9,5,4,2,0.10495379709291824,76,35,0.4605263157894737,0.11710526315789477,8.900000000000002,5,4,1,1,0.14098075217504402,102,56,0.5490196078431373,0.3030392156862745,30.91,6,5,1,1,0.11881409328716629,E0027,PASS_PROTECTION_RUSH,EFFICIENCY,EFFICIENCY+PASS_PROTECTION_RUSH,0.7,4.132083324969243,B
NFL-U074,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,rank_edge_third_down_success,>=,0.0,DOG35_49,AWAY,109,65,0.5963302752293578,0.4450458715596331,48.510000000000005,18,15,3,2,0.11548495921333563,61,37,0.6065573770491803,0.4731147540983606,28.86,8,7,1,1,0.15458662328113917,20,13,0.65,0.5820000000000001,11.64,4,4,0,0,0.2700619811898937,28,15,0.5357142857142857,0.28607142857142864,8.010000000000002,6,4,2,2,0.232002633677417,P00004,QB_CONTEXT,THIRD_DOWN,QB_CONTEXT+THIRD_DOWN,0.8333333333333334,4.129342834894141,B
NFL-U075,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,recent_edge_def_allowed_pass_epa_per_dropback,<=,-0.2835381916028331,DOG35_49,AWAY,109,63,0.5779816513761468,0.38926605504587164,42.43000000000001,20,17,3,1,0.11532501505109138,49,29,0.5918367346938775,0.42326530612244895,20.74,9,8,1,1,0.17175573635943756,24,13,0.5416666666666666,0.2825,6.779999999999999,5,4,1,1,0.2495780860061491,36,21,0.5833333333333334,0.4141666666666667,14.91,6,5,1,1,0.2040185079528364,E0107,THIRD_DOWN,PASSING,PASSING+THIRD_DOWN,0.85,4.125289393751408,B
NFL-U076,CONTEXT_CORE_PAIR,LONG,PAIR,qb_prior_starts,<=,41.45000000000027,recent_edge_punt_return_average,>=,0.0,DOG35_49,AWAY,149,85,0.5704697986577181,0.3738926174496644,55.709999999999994,18,14,4,2,0.09903061396076285,76,43,0.5657894736842105,0.37618421052631584,28.590000000000003,8,6,2,1,0.14064238176151986,41,26,0.6341463414634146,0.4841463414634147,19.85,5,5,0,0,0.18038710935291902,32,16,0.5,0.22718750000000004,7.270000000000001,5,3,2,2,0.22217184680127386,P00064,QB_CONTEXT,SPECIAL_TEAMS,QB_CONTEXT+SPECIAL_TEAMS,0.7777777777777778,4.120073016494211,A
NFL-U077,EXISTING_1859,LONG,PAIR,rank_edge_punt_return_average,>=,5.0,recent_edge_sack_rate_allowed,>=,0.0162054663403768,DOG35_49,AWAY,141,76,0.5390070921985816,0.29468085106382974,41.55,20,14,6,2,0.10220584119105582,71,37,0.5211267605633803,0.24084507042253528,17.100000000000005,9,6,3,1,0.14351056249783706,36,19,0.5277777777777778,0.25916666666666666,9.33,5,4,1,1,0.20320385221632872,34,20,0.5882352941176471,0.44470588235294123,15.120000000000001,6,4,2,2,0.21278655222598214,E0073,SPECIAL_TEAMS,PASS_PROTECTION_RUSH,PASS_PROTECTION_RUSH+SPECIAL_TEAMS,0.7,4.111157766232607,A
NFL-U078,EXISTING_1859,LONG,PAIR,rank_edge_def_allowed_off_epa_per_play,<=,-10.0,recent_edge_sack_rate_allowed,>=,2.1354823695116792e-05,DOG35_49,AWAY,152,87,0.5723684210526315,0.3794078947368421,57.67,20,15,5,1,0.09811943987806537,64,39,0.609375,0.49578124999999995,31.729999999999997,9,8,1,1,0.1521604997784653,38,22,0.5789473684210527,0.40184210526315783,15.269999999999998,5,4,1,1,0.1995456629143601,50,26,0.52,0.21339999999999995,10.669999999999998,6,3,3,1,0.1682659726475332,E0306,EFFICIENCY,PASS_PROTECTION_RUSH,EFFICIENCY+PASS_PROTECTION_RUSH,0.75,4.1106570864854755,A
NFL-U079,EXISTING_1859,LONG,PAIR,rank_edge_third_down_success,>=,0.0,rank_edge_punt_return_average,>=,-9.0,DOG35_49,AWAY,408,210,0.5147058823529411,0.2205392156862745,89.97999999999999,20,15,5,2,0.0593274340573864,178,96,0.5393258426966292,0.2891011235955056,51.46,9,7,2,1,0.09038156210678308,116,55,0.47413793103448276,0.12060344827586209,13.990000000000002,5,4,1,1,0.1113204303476687,114,59,0.5175438596491229,0.21517543859649124,24.53,6,4,2,2,0.11137614531541856,E0166,THIRD_DOWN,SPECIAL_TEAMS,SPECIAL_TEAMS+THIRD_DOWN,0.75,4.106027792559582,B
NFL-U080,EXISTING_1859,LONG,PAIR,recent_edge_explosive_rate,<=,-1.7047830334765424e-05,rank_edge_def_allowed_explosive_rate,<=,-6.0,DOG35_49,AWAY,194,101,0.520618556701031,0.24891752577319587,48.29,20,14,6,2,0.08707336606225077,81,39,0.48148148148148145,0.17543209876543212,14.21,9,6,3,1,0.1373898042588363,49,28,0.5714285714285714,0.3622448979591836,17.749999999999996,5,4,1,1,0.17211229359828853,64,34,0.53125,0.25515625000000003,16.330000000000002,6,4,2,2,0.1500816563765511,E0118,EXPLOSIVENESS,EXPLOSIVENESS,EXPLOSIVENESS,0.7,4.084186507936508,A
NFL-U081,EXISTING_1859,LONG,PAIR,recent_edge_sack_or_hit_rate,>=,-0.0236181155150866,rank_edge_rush_epa_per_carry,>=,6.0,DOG35_49,AWAY,256,131,0.51171875,0.2186328125,55.97,20,15,5,3,0.07534117878868103,111,55,0.4954954954954955,0.18459459459459457,20.49,9,6,3,2,0.11504147909741205,64,31,0.484375,0.18703124999999998,11.969999999999999,5,4,1,1,0.15604576806351,81,45,0.5555555555555556,0.2902469135802469,23.509999999999998,6,5,1,1,0.13038783260811584,E0074,PASS_PROTECTION_RUSH,RUSHING,PASS_PROTECTION_RUSH+RUSHING,0.75,4.07099090554644,B
