game_id,season,week,gameday,team,opponent,is_home,coachq_head_coach,coachq_offensive_coordinator,coachq_defensive_coordinator,coachq_hc_prior_role_seasons,coachq_hc_prior_role_games,coachq_hc_prior_quality,coachq_hc_recent_quality,coachq_hc_prior_win_pct,coachq_oc_prior_role_seasons,coachq_oc_prior_role_games,coachq_oc_prior_quality,coachq_oc_recent_quality,coachq_oc_prior_win_pct,coachq_dc_prior_role_seasons,coachq_dc_prior_role_games,coachq_dc_prior_quality,coachq_dc_recent_quality,coachq_dc_prior_win_pct,coachq_hc_current_team_tenure_seasons,coachq_oc_current_team_tenure_seasons,coachq_dc_current_team_tenure_seasons,coachq_prev_head_coach,coachq_prev_offensive_coordinator,coachq_prev_defensive_coordinator,coachq_hc_changed_quality,coachq_hc_quality_delta_vs_departed,coachq_oc_changed_quality,coachq_oc_quality_delta_vs_departed,coachq_dc_changed_quality,coachq_dc_quality_delta_vs_departed,coachq_staff_change_count,coachq_full_staff_stable,coachq_full_staff_overhaul,coachq_staff_quality_mean,coachq_staff_quality_min,coachq_staff_upgrade_count,coachq_staff_downgrade_count,opp_coachq_head_coach,opp_coachq_offensive_coordinator,opp_coachq_defensive_coordinator,opp_coachq_hc_prior_role_seasons,opp_coachq_hc_prior_role_games,opp_coachq_hc_prior_quality,opp_coachq_hc_recent_quality,opp_coachq_hc_prior_win_pct,opp_coachq_oc_prior_role_seasons,opp_coachq_oc_prior_role_games,opp_coachq_oc_prior_quality,opp_coachq_oc_recent_quality,opp_coachq_oc_prior_win_pct,opp_coachq_dc_prior_role_seasons,opp_coachq_dc_prior_role_games,opp_coachq_dc_prior_quality,opp_coachq_dc_recent_quality,opp_coachq_dc_prior_win_pct,opp_coachq_hc_current_team_tenure_seasons,opp_coachq_oc_current_team_tenure_seasons,opp_coachq_dc_current_team_tenure_seasons,opp_coachq_prev_head_coach,opp_coachq_prev_offensive_coordinator,opp_coachq_prev_defensive_coordinator,opp_coachq_hc_changed_quality,opp_coachq_hc_quality_delta_vs_departed,opp_coachq_oc_changed_quality,opp_coachq_oc_quality_delta_vs_departed,opp_coachq_dc_changed_quality,opp_coachq_dc_quality_delta_vs_departed,opp_coachq_staff_change_count,opp_coachq_full_staff_stable,opp_coachq_full_staff_overhaul,opp_coachq_staff_quality_mean,opp_coachq_staff_quality_min,opp_coachq_staff_upgrade_count,opp_coachq_staff_downgrade_count,adv_hc_prior_role_seasons,adv_hc_prior_role_games,adv_hc_prior_quality,adv_hc_recent_quality,adv_hc_prior_win_pct,adv_oc_prior_role_seasons,adv_oc_prior_role_games,adv_oc_prior_quality,adv_oc_recent_quality,adv_oc_prior_win_pct,adv_dc_prior_role_seasons,adv_dc_prior_role_games,adv_dc_prior_quality,adv_dc_recent_quality,adv_dc_prior_win_pct,adv_hc_current_team_tenure_seasons,adv_oc_current_team_tenure_seasons,adv_dc_current_team_tenure_seasons,adv_hc_changed_quality,adv_hc_quality_delta_vs_departed,adv_oc_changed_quality,adv_oc_quality_delta_vs_departed,adv_dc_changed_quality,adv_dc_quality_delta_vs_departed,adv_staff_change_count,adv_full_staff_stable,adv_full_staff_overhaul,adv_staff_quality_mean,adv_staff_quality_min,adv_staff_upgrade_count,adv_staff_downgrade_count
2026_02_CIN_HOU,2026,2,2026-09-20,HOU,CIN,1,DeMeco Ryans,Nick Caley,Matt Burke,3,48.0,0.6666666666666666,0.8125,0.6666666666666666,1.0,16.0,0.28125,0.28125,0.8125,5.0,74.0,0.6,0.96875,0.5384615384615385,3,1,3,DeMeco Ryans,Nick Caley,Matt Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5159722222222222,0.28125,0,0,Zac Taylor,Dan Pitcher,Al Golden,5,76.0,0.5847222222222223,0.2857142857142857,0.5847222222222223,2.0,28.0,0.640625,0.46875,0.4642857142857143,1.0,14.0,0.09375,0.09375,0.2857142857142857,5,2,1,Zac Taylor,Dan Pitcher,Al Golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.43969907407407405,0.09375,0,0,-2,-28.0,0.08194444444444438,0.5267857142857143,0.08194444444444438,-1.0,-12.0,-0.359375,-0.1875,0.3482142857142857,4.0,60.0,0.50625,0.875,0.25274725274725285,-2,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07627314814814812,0.1875,0,0
2026_02_PIT_NE,2026,2,2026-09-20,NE,PIT,1,Mike Vrabel,Josh McDaniels,Zak Kuhr,5,74.0,0.5759462759462759,0.8888888888888888,0.5759462759462759,12.0,187.0,0.828125,1.0,0.7313390313390312,0.0,0.0,,,,1,1,0,Mike Vrabel,Josh McDaniels,Terrell Williams,0.0,0.0,0.0,0.0,1.0,,1.0,0,0,0.702035637973138,0.5759462759462759,0,0,Mike McCarthy,Brian Angelichio,Patrick Graham,17,242.0,0.5998962254585092,0.42857142857142855,0.5998962254585092,0.0,0.0,,,,5.0,70.0,0.425,0.34375,0.3142857142857142,0,0,0,Mike Tomlin,Arthur Smith,Teryl Austin,1.0,-0.013414483440435054,1.0,,1.0,-0.08671875000000001,3.0,0,1,0.5124481127292546,0.425,0,2,-12,-168.0,-0.02394994951223328,0.4603174603174603,-0.02394994951223328,12.0,187.0,,,,-5.0,-70.0,,,,1,1,0,-1.0,0.013414483440435054,-1.0,,0.0,,-2.0,0,-1,0.18958752524388334,0.1509462759462759,0,-2
2026_02_GB_NYJ,2026,2,2026-09-20,NYJ,GB,1,Aaron Glenn,Frank Reich,Brian Duker,1,14.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,4.0,55.0,0.6171875,0.78125,0.4879807692307692,0.0,0.0,,,,1,0,0,Aaron Glenn,Tanner Engstrand,Steve Wilks,0.0,0.0,1.0,0.4609375,1.0,,2.0,0,0,0.41573660714285715,0.21428571428571427,1,0,Matt LaFleur,Adam Stenavich,Jonathan Gannon,5,75.0,0.5457142857142857,0.4666666666666667,0.5457142857142857,4.0,60.0,0.7421875,0.875,0.4988095238095238,2.0,32.0,0.6875,0.90625,0.6490196078431372,5,4,0,Matt LaFleur,Adam Stenavich,Jeff Hafley,0.0,0.0,0.0,0.0,1.0,0.046875,1.0,0,0,0.6584672619047619,0.5457142857142857,1,0,-4,-61.0,-0.3314285714285714,-0.2523809523809524,-0.3314285714285714,0.0,-5.0,-0.125,-0.09375,-0.010828754578754596,-2.0,-32.0,,,,-4,-4,0,0.0,0.0,1.0,0.4609375,0.0,,1.0,0,0,-0.24273065476190475,-0.3314285714285714,0,0
2026_02_CLE_TB,2026,2,2026-09-20,TB,CLE,1,Todd Bowles,Zac Robinson,Todd Bowles,8,112.0,0.4065018315018315,0.35714285714285715,0.4065018315018315,2.0,28.0,0.4375,0.34375,0.5,3.0,43.0,0.8645833333333334,0.84375,0.6712454212454212,4,0,0,Todd Bowles,Josh Grizzard,Larry Foote & Charlie Strong,0.0,0.0,1.0,0.0625,1.0,0.48958333333333337,2.0,0,0,0.5695283882783883,0.4065018315018315,2,0,Todd Monken,Travis Switzer,Mike Rutenberg,0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0,0,0,Kevin Stefanski,Tommy Rees,Jim Schwartz,1.0,,1.0,,1.0,,3.0,0,1,,,0,0,8,112.0,,,,2.0,28.0,,,,3.0,43.0,,,,4,0,0,-1.0,,0.0,,0.0,,-1.0,0,-1,,,2,0
2026_02_PHI_TEN,2026,2,2026-09-20,TEN,PHI,1,Robert Saleh,Brian Daboll,Gus Bradley,4,56.0,0.33928571428571425,0.21428571428571427,0.33928571428571425,6.0,81.0,0.296875,0.875,0.38621794871794873,10.0,141.0,0.55625,0.5,0.5009157509157509,0,0,0,Brian Callahan,Nick Holz,Dennard Wilson,1.0,0.12499999999999997,1.0,0.1875,1.0,0.24375000000000002,3.0,0,1,0.3974702380952381,0.296875,3,0,Nick Sirianni,Sean Mannion,Vic Fangio,5,80.0,0.6507189542483659,0.5333333333333333,0.6507189542483659,0.0,0.0,,,,11.0,160.0,0.6761363636363636,0.8125,0.593994893994894,5,0,2,Nick Sirianni,Kevin Patullo,Vic Fangio,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.6634276589423648,0.6507189542483659,0,0,-1,-24.0,-0.31143323996265165,-0.319047619047619,-0.31143323996265165,6.0,81.0,,,,-1.0,-19.0,-0.11988636363636362,-0.3125,-0.09307914307914311,-5,0,-2,1.0,0.12499999999999997,0.0,,1.0,0.24375000000000002,2.0,0,1,-0.26595742084712665,-0.3538439542483659,3,0
2026_02_JAX_DEN,2026,2,2026-09-20,DEN,JAX,1,Sean Payton,Davis Webb,Vance Joseph,16,227.0,0.624995057026307,0.875,0.624995057026307,0.0,0.0,,,,6.0,88.0,0.640625,0.90625,0.5728174603174603,3,0,3,Sean Payton,Joe Lombardi,Vance Joseph,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.6328100285131535,0.624995057026307,0,0,Liam Coen,Grant Udinski,Anthony Campanile,1,15.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,15.0,0.59375,0.59375,0.7333333333333333,1.0,15.0,0.9375,0.9375,0.7333333333333333,1,1,1,Liam Coen,Grant Udinski,Anthony Campanile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7548611111111111,0.59375,0,0,15,212.0,-0.1083382763070263,0.14166666666666672,-0.1083382763070263,-1.0,-15.0,,,,5.0,73.0,-0.296875,-0.03125,-0.160515873015873,2,-1,2,0.0,0.0,1.0,,0.0,0.0,1.0,-1,0,-0.1220510825979576,0.031245057026306977,0,0
2026_02_LV_LAC,2026,2,2026-09-20,LAC,LV,1,Jim Harbaugh,Mike McDaniel,Chris O'Leary,6,90.0,0.661965811965812,0.5333333333333333,0.661965811965812,1.0,17.0,0.90625,0.90625,0.5882352941176471,0.0,0.0,,,,2,0,0,Jim Harbaugh,Greg Roman,Jesse Minter,0.0,0.0,1.0,0.32638888888888884,1.0,,2.0,0,0,0.7841079059829059,0.661965811965812,1,0,Klint Kubiak,Andrew Janocko,Rob Leonard,0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0,0,0,Pete Carroll,Chip Kelly,Patrick Graham,1.0,,1.0,,1.0,,3.0,0,1,,,0,0,6,90.0,,,,1.0,17.0,,,,0.0,0.0,,,,2,0,0,-1.0,,0.0,,0.0,,-1.0,0,-1,,,1,0
2026_02_SEA_ARI,2026,2,2026-09-20,ARI,SEA,1,Mike LaFleur,Nathaniel Hackett,Nick Rallis,0,0.0,,,,7.0,98.0,0.40625,0.5,0.4507195185766614,3.0,42.0,0.14583333333333334,0.21875,0.2619047619047619,0,0,3,Jonathan Gannon,Drew Petzing,Nick Rallis,1.0,,1.0,-0.020833333333333315,0.0,0.0,2.0,0,0,0.2760416666666667,0.14583333333333334,0,1,Mike Macdonald,Brian Fleury,Aden Durde,2,31.0,0.6911764705882353,0.8823529411764706,0.6911764705882353,0.0,0.0,,,,2.0,31.0,0.828125,1.0,0.6911764705882353,2,0,2,Mike Macdonald,Klint Kubiak,Aden Durde,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.7596507352941176,0.6911764705882353,0,0,-2,-31.0,,,,7.0,98.0,,,,1.0,11.0,-0.6822916666666666,-0.78125,-0.42927170868347336,-2,0,1,1.0,,0.0,,0.0,0.0,1.0,0,0,-0.48360906862745096,-0.5453431372549019,0,1
2026_02_WAS_DAL,2026,2,2026-09-20,DAL,WAS,1,Brian Schottenheimer,Klayton Adams,Christian Parker,1,14.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,14.0,0.90625,0.90625,0.42857142857142855,0.0,0.0,,,,1,1,0,Brian Schottenheimer,Klayton Adams,Matt Eberflus,0.0,0.0,0.0,0.0,1.0,,1.0,0,0,0.6674107142857143,0.42857142857142855,0,0,Dan Quinn,David Blough,Daronte Jones,6,88.0,0.49785920778567844,0.21428571428571427,0.49785920778567844,0.0,0.0,,,,0.0,0.0,,,,2,0,0,Dan Quinn,Kliff Kingsbury,Joe Whitt,0.0,0.0,1.0,,1.0,,2.0,0,0,0.49785920778567844,0.49785920778567844,0,0,-5,-74.0,-0.06928777921424989,0.21428571428571427,-0.06928777921424989,1.0,14.0,,,,0.0,0.0,,,,-1,1,0,0.0,0.0,-1.0,,0.0,,-1.0,0,0,0.16955150650003586,-0.06928777921424989,0,0
2026_02_MIA_SF,2026,2,2026-09-20,SF,MIA,1,Kyle Shanahan,Klay Kubiak,Raheem Morris,7,107.0,0.5333248684089019,0.625,0.5333248684089019,1.0,16.0,0.78125,0.78125,0.625,3.0,47.0,0.4895833333333333,0.375,0.5121693121693122,5,1,0,Kyle Shanahan,Klay Kubiak,Robert Saleh,0.0,0.0,0.0,0.0,1.0,0.19791666666666663,1.0,0,0,0.6013860672474117,0.4895833333333333,1,0,Jeff Hafley,Bobby Slowik,Sean Duggan,0,0.0,,,,2.0,32.0,0.46875,0.28125,0.59375,0.0,0.0,,,,0,0,0,Mike McDaniel,Frank Smith,Anthony Weaver,1.0,,1.0,-0.1875,1.0,,3.0,0,1,0.46875,0.46875,0,1,7,107.0,,,,-1.0,-16.0,0.3125,0.5,0.03125,3.0,47.0,,,,5,1,0,-1.0,,-1.0,0.1875,0.0,,-2.0,0,-1,0.13263606724741173,0.020833333333333315,1,-1
2026_02_IND_KC,2026,2,2026-09-20,KC,IND,1,Andy Reid,Eric Bieniemy,Steve Spagnuolo,18,263.0,0.6077812891538383,0.35714285714285715,0.6077812891538383,4.0,63.0,0.8203125,0.28125,0.6141456582633052,11.0,166.0,0.4971590909090909,0.65625,0.6185154714566479,5,0,5,Andy Reid,Matt Nagy,Steve Spagnuolo,0.0,0.0,1.0,0.0546875,0.0,0.0,1.0,0,0,0.6417509600209764,0.4971590909090909,1,0,Shane Steichen,Jim Bob Cooter,Lou Anarumo,3,42.0,0.4523809523809524,0.35714285714285715,0.4523809523809524,6.0,82.0,0.515625,0.84375,0.4752747252747253,5.0,76.0,0.425,0.53125,0.5990079365079366,3,3,1,Shane Steichen,Jim Bob Cooter,Lou Anarumo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4643353174603175,0.425,0,0,15,221.0,0.15540033677288595,0.0,0.15540033677288595,-2.0,-19.0,0.3046875,-0.5625,0.13887093298857994,6.0,90.0,0.0721590909090909,0.125,0.01950753494871127,2,-3,4,0.0,0.0,1.0,0.0546875,0.0,0.0,1.0,-1,0,0.17741564256065895,0.0721590909090909,1,0
2026_02_NYG_LA,2026,2,2026-09-21,LA,NYG,1,Sean McVay,Nate Scheelhasse,Chris Shula,7,110.0,0.6086067760437509,0.7058823529411765,0.6086067760437509,0.0,0.0,,,,2.0,33.0,0.453125,0.6875,0.6654411764705883,5,0,2,Sean McVay,Mike LaFleur,Chris Shula,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.5308658880218755,0.453125,0,0,John Harbaugh,Matt Nagy,Dennard Wilson,16,233.0,0.5796945701357465,0.5,0.5796945701357465,4.0,63.0,0.765625,0.71875,0.6007236227824463,2.0,28.0,0.3125,0.15625,0.21428571428571427,0,0,0,Brian Daboll,Mike Kafka,Shane Bowen,1.0,0.25826599870717515,1.0,0.4296875,1.0,-0.05625000000000002,3.0,0,1,0.5526065233785822,0.3125,2,1,-9,-123.0,0.028912205908004363,0.20588235294117652,0.028912205908004363,-4.0,-63.0,,,,0.0,5.0,0.140625,0.53125,0.451155462184874,5,0,2,-1.0,-0.25826599870717515,0.0,,-1.0,0.05625000000000002,-2.0,0,-1,-0.021740635356706672,0.140625,-2,-1
2026_03_ATL_GB,2026,3,2026-09-24,GB,ATL,1,Matt LaFleur,Adam Stenavich,Jonathan Gannon,5,75.0,0.5457142857142857,0.4666666666666667,0.5457142857142857,4.0,60.0,0.7421875,0.875,0.4988095238095238,2.0,32.0,0.6875,0.90625,0.6490196078431372,5,4,0,Matt LaFleur,Adam Stenavich,Jeff Hafley,0.0,0.0,0.0,0.0,1.0,0.046875,1.0,0,0,0.6584672619047619,0.5457142857142857,1,0,Kevin Stefanski,Tommy Rees,Jeff Ulbrich,5,71.0,0.3628571428571428,0.2857142857142857,0.3628571428571428,1.0,14.0,0.0625,0.0625,0.2857142857142857,5.0,70.0,0.5375,0.59375,0.3714285714285714,0,0,1,Raheem Morris,Zac Robinson,Jeff Ulbrich,1.0,-0.0371428571428572,1.0,-0.375,0.0,0.0,2.0,0,0,0.32095238095238093,0.0625,0,2,0,4.0,0.18285714285714288,0.18095238095238098,0.18285714285714288,3.0,46.0,0.6796875,0.8125,0.21309523809523812,-3.0,-38.0,0.15000000000000002,0.3125,0.2775910364145658,5,4,-1,-1.0,0.0371428571428572,-1.0,0.375,1.0,0.046875,-1.0,0,0,0.33751488095238097,0.4832142857142857,1,-2
2026_03_LAC_BUF,2026,3,2026-09-27,BUF,LAC,1,Joe Brady,Pete Carmichael Jr.,Jim Leonhard,0,0.0,,,,13.0,184.0,0.7596153846153846,0.4375,0.6072449985911524,0.0,0.0,,,,0,0,0,Sean McDermott,Joe Brady,Bobby Babich,1.0,,1.0,0.08253205128205121,1.0,,3.0,0,1,0.7596153846153846,0.7596153846153846,1,0,Jim Harbaugh,Mike McDaniel,Chris O'Leary,6,90.0,0.661965811965812,0.5333333333333333,0.661965811965812,1.0,17.0,0.90625,0.90625,0.5882352941176471,0.0,0.0,,,,2,0,0,Jim Harbaugh,Greg Roman,Jesse Minter,0.0,0.0,1.0,0.32638888888888884,1.0,,2.0,0,0,0.7841079059829059,0.661965811965812,1,0,-6,-90.0,,,,12.0,167.0,-0.14663461538461542,-0.46875,0.019009704473505362,0.0,0.0,,,,-2,0,0,1.0,,0.0,-0.24385683760683763,0.0,,1.0,0,1,-0.024492521367521336,0.09764957264957264,0,0
2026_03_CAR_CLE,2026,3,2026-09-27,CLE,CAR,1,Todd Monken,Travis Switzer,Mike Rutenberg,0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0,0,0,Kevin Stefanski,Tommy Rees,Jim Schwartz,1.0,,1.0,,1.0,,3.0,0,1,,,0,0,Dave Canales,Brad Idzik,Ejiro Evero,2,29.0,0.3761904761904762,0.4666666666666667,0.3761904761904762,2.0,29.0,0.1875,0.21875,0.3761904761904762,4.0,57.0,0.375,0.28125,0.2773809523809524,2,2,3,Dave Canales,Brad Idzik,Ejiro Evero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3128968253968254,0.1875,0,0,-2,-29.0,,,,-2.0,-29.0,,,,-4.0,-57.0,,,,-2,-2,-3,1.0,,1.0,,1.0,,3.0,-1,1,,,0,0
2026_03_NYJ_DET,2026,3,2026-09-27,DET,NYJ,1,Dan Campbell,Drew Petzing,Kelvin Sheppard,5,74.0,0.5716526610644258,0.5,0.5716526610644258,3.0,42.0,0.4270833333333333,0.3125,0.2619047619047619,1.0,14.0,0.5625,0.5625,0.5,5,0,1,Dan Campbell,John Morton,Kelvin Sheppard,0.0,0.0,1.0,-0.11979166666666669,0.0,0.0,1.0,0,0,0.5204119981325864,0.4270833333333333,0,1,Aaron Glenn,Frank Reich,Brian Duker,1,14.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,4.0,55.0,0.6171875,0.78125,0.4879807692307692,0.0,0.0,,,,1,0,0,Aaron Glenn,Tanner Engstrand,Steve Wilks,0.0,0.0,1.0,0.4609375,1.0,,2.0,0,0,0.41573660714285715,0.21428571428571427,1,0,4,60.0,0.3573669467787115,0.2857142857142857,0.3573669467787115,-1.0,-13.0,-0.19010416666666669,-0.46875,-0.2260760073260073,1.0,14.0,,,,4,0,1,0.0,0.0,0.0,-0.5807291666666667,-1.0,,-1.0,0,0,0.10467539098972928,0.21279761904761904,-1,1
2026_03_HOU_IND,2026,3,2026-09-27,IND,HOU,1,Shane Steichen,Jim Bob Cooter,Lou Anarumo,3,42.0,0.4523809523809524,0.35714285714285715,0.4523809523809524,6.0,82.0,0.515625,0.84375,0.4752747252747253,5.0,76.0,0.425,0.53125,0.5990079365079366,3,3,1,Shane Steichen,Jim Bob Cooter,Lou Anarumo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4643353174603175,0.425,0,0,DeMeco Ryans,Nick Caley,Matt Burke,3,48.0,0.6666666666666666,0.8125,0.6666666666666666,1.0,16.0,0.28125,0.28125,0.8125,5.0,74.0,0.6,0.96875,0.5384615384615385,3,1,3,DeMeco Ryans,Nick Caley,Matt Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5159722222222222,0.28125,0,0,0,-6.0,-0.21428571428571425,-0.45535714285714285,-0.21428571428571425,5.0,66.0,0.234375,0.5625,-0.3372252747252747,0.0,2.0,-0.175,-0.4375,0.06054639804639805,0,2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.05163690476190469,0.14375,0,0
2026_03_NE_JAX,2026,3,2026-09-27,JAX,NE,1,Liam Coen,Grant Udinski,Anthony Campanile,1,15.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,15.0,0.59375,0.59375,0.7333333333333333,1.0,15.0,0.9375,0.9375,0.7333333333333333,1,1,1,Liam Coen,Grant Udinski,Anthony Campanile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.7548611111111111,0.59375,0,0,Mike Vrabel,Josh McDaniels,Zak Kuhr,5,74.0,0.5759462759462759,0.8888888888888888,0.5759462759462759,12.0,187.0,0.828125,1.0,0.7313390313390312,0.0,0.0,,,,1,1,0,Mike Vrabel,Josh McDaniels,Terrell Williams,0.0,0.0,0.0,0.0,1.0,,1.0,0,0,0.702035637973138,0.5759462759462759,0,0,-4,-59.0,0.15738705738705738,-0.15555555555555556,0.15738705738705738,-11.0,-172.0,-0.234375,-0.40625,0.0019943019943020612,1.0,15.0,,,,0,0,1,0.0,0.0,0.0,0.0,-1.0,,-1.0,1,0,0.052825473137973145,0.0178037240537241,0,0
2026_03_KC_MIA,2026,3,2026-09-27,MIA,KC,1,Jeff Hafley,Bobby Slowik,Sean Duggan,0,0.0,,,,2.0,32.0,0.46875,0.28125,0.59375,0.0,0.0,,,,0,0,0,Mike McDaniel,Frank Smith,Anthony Weaver,1.0,,1.0,-0.1875,1.0,,3.0,0,1,0.46875,0.46875,0,1,Andy Reid,Eric Bieniemy,Steve Spagnuolo,18,263.0,0.6077812891538383,0.35714285714285715,0.6077812891538383,4.0,63.0,0.8203125,0.28125,0.6141456582633052,11.0,166.0,0.4971590909090909,0.65625,0.6185154714566479,5,0,5,Andy Reid,Matt Nagy,Steve Spagnuolo,0.0,0.0,1.0,0.0546875,0.0,0.0,1.0,0,0,0.6417509600209764,0.4971590909090909,1,0,-18,-263.0,,,,-2.0,-31.0,-0.3515625,0.0,-0.02039565826330525,-11.0,-166.0,,,,-5,0,-5,1.0,,0.0,-0.2421875,1.0,,2.0,0,1,-0.17300096002097642,-0.028409090909090884,-1,1
2026_03_TEN_NYG,2026,3,2026-09-27,NYG,TEN,1,John Harbaugh,Matt Nagy,Dennard Wilson,16,233.0,0.5796945701357465,0.5,0.5796945701357465,4.0,63.0,0.765625,0.71875,0.6007236227824463,2.0,28.0,0.3125,0.15625,0.21428571428571427,0,0,0,Brian Daboll,Mike Kafka,Shane Bowen,1.0,0.25826599870717515,1.0,0.4296875,1.0,-0.05625000000000002,3.0,0,1,0.5526065233785822,0.3125,2,1,Robert Saleh,Brian Daboll,Gus Bradley,4,56.0,0.33928571428571425,0.21428571428571427,0.33928571428571425,6.0,81.0,0.296875,0.875,0.38621794871794873,10.0,141.0,0.55625,0.5,0.5009157509157509,0,0,0,Brian Callahan,Nick Holz,Dennard Wilson,1.0,0.12499999999999997,1.0,0.1875,1.0,0.24375000000000002,3.0,0,1,0.3974702380952381,0.296875,3,0,12,177.0,0.2404088558500323,0.2857142857142857,0.2404088558500323,-2.0,-18.0,0.46875,-0.15625,0.21450567406449755,-8.0,-113.0,-0.24375000000000002,-0.34375,-0.2866300366300366,0,0,0,0.0,0.13326599870717518,0.0,0.2421875,0.0,-0.30000000000000004,0.0,0,0,0.15513628528334406,0.015625,-1,1
2026_03_CIN_PIT,2026,3,2026-09-27,PIT,CIN,1,Mike McCarthy,Brian Angelichio,Patrick Graham,17,242.0,0.5998962254585092,0.42857142857142855,0.5998962254585092,0.0,0.0,,,,5.0,70.0,0.425,0.34375,0.3142857142857142,0,0,0,Mike Tomlin,Arthur Smith,Teryl Austin,1.0,-0.013414483440435054,1.0,,1.0,-0.08671875000000001,3.0,0,1,0.5124481127292546,0.425,0,2,Zac Taylor,Dan Pitcher,Al Golden,5,76.0,0.5847222222222223,0.2857142857142857,0.5847222222222223,2.0,28.0,0.640625,0.46875,0.4642857142857143,1.0,14.0,0.09375,0.09375,0.2857142857142857,5,2,1,Zac Taylor,Dan Pitcher,Al Golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.43969907407407405,0.09375,0,0,12,166.0,0.015174003236286926,0.14285714285714285,0.015174003236286926,-2.0,-28.0,,,,4.0,56.0,0.33125,0.25,0.028571428571428525,-5,-2,-1,1.0,-0.013414483440435054,1.0,,1.0,-0.08671875000000001,3.0,-1,1,0.07274903865518056,0.33125,0,2
2026_03_SEA_WAS,2026,3,2026-09-27,WAS,SEA,1,Dan Quinn,David Blough,Daronte Jones,6,88.0,0.49785920778567844,0.21428571428571427,0.49785920778567844,0.0,0.0,,,,0.0,0.0,,,,2,0,0,Dan Quinn,Kliff Kingsbury,Joe Whitt,0.0,0.0,1.0,,1.0,,2.0,0,0,0.49785920778567844,0.49785920778567844,0,0,Mike Macdonald,Brian Fleury,Aden Durde,2,31.0,0.6911764705882353,0.8823529411764706,0.6911764705882353,0.0,0.0,,,,2.0,31.0,0.828125,1.0,0.6911764705882353,2,0,2,Mike Macdonald,Klint Kubiak,Aden Durde,0.0,0.0,1.0,,0.0,0.0,1.0,0,0,0.7596507352941176,0.6911764705882353,0,0,4,57.0,-0.19331726280255684,-0.6680672268907563,-0.19331726280255684,0.0,0.0,,,,-2.0,-31.0,,,,0,0,-2,0.0,0.0,0.0,,1.0,,1.0,0,0,-0.2617915275084392,-0.19331726280255684,0,0
2026_03_ARI_SF,2026,3,2026-09-27,SF,ARI,1,Kyle Shanahan,Klay Kubiak,Raheem Morris,7,107.0,0.5333248684089019,0.625,0.5333248684089019,1.0,16.0,0.78125,0.78125,0.625,3.0,47.0,0.4895833333333333,0.375,0.5121693121693122,5,1,0,Kyle Shanahan,Klay Kubiak,Robert Saleh,0.0,0.0,0.0,0.0,1.0,0.19791666666666663,1.0,0,0,0.6013860672474117,0.4895833333333333,1,0,Mike LaFleur,Nathaniel Hackett,Nick Rallis,0,0.0,,,,7.0,98.0,0.40625,0.5,0.4507195185766614,3.0,42.0,0.14583333333333334,0.21875,0.2619047619047619,0,0,3,Jonathan Gannon,Drew Petzing,Nick Rallis,1.0,,1.0,-0.020833333333333315,0.0,0.0,2.0,0,0,0.2760416666666667,0.14583333333333334,0,1,7,107.0,,,,-6.0,-82.0,0.375,0.28125,0.17428048142333857,0.0,5.0,0.34375,0.15625,0.25026455026455025,5,1,-3,-1.0,,-1.0,0.020833333333333315,1.0,0.19791666666666663,-1.0,0,0,0.32534440058074504,0.34375,1,-1
